#CHR	start	end	T00h	T02h	T06h	T12h	T18h	T24h
5	19240098	19240498	0.2633	0.2726	-0.0878	-0.3636	0.1041	0.0147
5	19329499	19329899	0.2965	0.5740	-0.3531	-0.1530	0.9059	-0.0142
5	19449499	19449899	-0.3680	0.4779	-0.3433	-0.1295	0.2443	-0.3430
5	19600098	19600498	-0.3523	-0.1550	0.0545	0.1548	-0.2420	0.3008
5	19689499	19689899	0.4379	-0.5349	0.2202	-0.5557	0.3012	-0.3333
5	19809499	19809899	0.3196	0.1517	-0.6243	-0.1818	-0.1562	0.2576
5	19960098	19960498	-0.0437	-0.0627	-0.5591	0.1629	-0.3543	-0.2104
5	20049499	20049899	-0.4178	-0.3866	-0.3754	0.4403	-0.0407	0.0687
5	20169499	20169899	0.3249	1.1873	0.6560	2.0968	1.8971	1.7060
5	20320098	20320498	0.1071	0.2310	-0.4430	-0.1756	0.4969	-0.4258
5	20409499	20409899	1.2046	0.9105	1.4588	1.4456	1.4234	2.0496
5	20529499	20529899	1.5246	0.4491	1.3238	1.0374	1.9910	1.0138
5	20680098	20680498	-0.3110	-0.2794	0.4780	-0.0401	0.6188	-0.4059
5	20769499	20769899	0.6383	0.3428	0.3134	-0.6876	0.7126	0.0037
5	20889499	20889899	-0.1242	-0.2909	-0.0441	0.1210	-0.0958	-0.0757
5	21040098	21040498	0.4744	0.0473	-0.6629	-0.2213	0.2289	-0.3951
5	21129499	21129899	-0.2256	-0.1091	-0.0894	-0.2235	0.1250	-0.4088
5	21249499	21249899	0.3283	0.3128	0.2688	-0.3274	0.0433	0.2001
5	21400098	21400498	0.9864	1.1707	1.1810	1.2208	1.3555	1.0589
5	21489499	21489899	-0.2977	0.1795	0.2643	0.0467	-0.1833	0.1405
5	21609499	21609899	0.8466	0.8086	0.9626	1.2798	1.0643	1.6260
5	21760098	21760498	-0.1011	0.1682	0.7108	-0.1066	-0.4525	-0.4999
5	21849499	21849899	1.2322	0.5939	1.6943	1.6178	1.6613	1.7101
5	21969499	21969899	-0.0043	-0.2229	-0.1218	-0.0998	0.2254	0.1926
5	22120098	22120498	0.1560	-0.0512	0.6755	0.6492	0.2249	0.2544
5	22209499	22209899	0.1873	0.3011	-0.5589	-0.1932	0.0573	0.0934
5	22329499	22329899	0.9493	1.9941	1.1305	1.1741	1.9924	1.8837
5	22480098	22480498	-0.1182	0.2175	-0.2916	-0.1173	-0.1814	-0.9696
5	22569499	22569899	1.0129	1.2837	1.7853	1.2912	1.7079	1.7864
5	22689499	22689899	0.4431	0.8185	0.5963	1.1988	2.1711	1.9156
5	22840098	22840498	1.3139	1.2678	1.3048	1.5330	1.8129	1.7171
5	22929499	22929899	-0.2823	0.5143	-0.5855	-0.2495	0.1952	0.4907
5	23049499	23049899	-0.4842	0.3009	-0.3600	-0.0833	0.3827	-0.1232
5	23200098	23200498	0.0822	0.0547	-0.3929	0.2409	0.1537	0.0910
5	23289499	23289899	-0.1295	0.0164	-0.0987	-0.2767	-0.7848	0.1201
5	23409499	23409899	-0.0680	0.1076	-0.3051	-0.0418	0.0590	-0.7396
5	23560098	23560498	-0.5597	0.3495	0.0866	0.0486	0.0964	-0.5796
5	23649499	23649899	0.0442	-1.0656	-0.5290	-1.0920	-1.1724	-1.5682
5	23769499	23769899	0.9281	0.4431	1.3511	1.1767	1.2093	1.6988
5	23920098	23920498	0.1577	0.2542	-0.2428	0.0462	-0.4810	0.0503
5	24009499	24009899	0.1253	0.4232	0.0476	0.0831	0.0384	0.2132
5	24129499	24129899	-0.2385	0.3211	0.1121	-0.0413	-0.2122	0.0243
5	24280098	24280498	0.0168	-0.3720	0.2477	0.0493	0.0674	-0.1074
5	24369499	24369899	-0.0444	-0.9289	-1.0044	-0.8279	-1.4589	-1.5558
5	24489499	24489899	0.5438	0.4531	-0.1818	-0.1876	0.4950	0.0402
5	24640098	24640498	-0.3081	0.1307	-0.0441	0.0647	-0.7737	-0.3691
5	24729499	24729899	-0.1063	0.7705	0.6216	-0.2043	0.0285	-0.1417
5	24849499	24849899	-0.1760	0.1099	-0.5373	-0.1504	0.2137	0.0492
5	25000098	25000498	-0.3107	0.2785	0.4409	0.0007	-0.2228	-0.4863
5	25089499	25089899	-0.3889	-1.2578	-1.5443	-1.5716	-1.6802	-1.4286
5	25209499	25209899	0.2293	0.6770	0.6032	1.1575	1.2207	1.7418
5	25360098	25360498	0.0134	0.1370	0.3472	0.2156	-0.1388	-0.2755
5	25449499	25449899	0.2050	-0.2365	-0.7677	-0.4221	0.2057	0.2344
5	25569499	25569899	0.1596	-0.1595	-0.2839	-0.0769	-0.2884	0.1732
5	25720098	25720498	-0.3633	-0.0915	-0.6645	-0.2970	-0.3610	1.0630
5	25809499	25809899	0.4937	0.1101	-0.2169	0.2209	-0.2018	-0.1613
5	25929499	25929899	-0.0200	0.7793	0.1751	0.4926	-0.0550	-0.2492
5	26080098	26080498	-0.3769	-0.6504	-0.8965	-1.4497	-0.5059	-1.2075
5	26169499	26169899	0.0578	-0.1842	-0.1658	-0.1979	-0.3298	0.4047
5	26289499	26289899	0.2663	-0.0064	0.1008	0.1536	0.3167	0.5267
5	26440098	26440498	0.0860	0.0310	0.4502	-0.1909	-0.0446	0.0589
5	26529499	26529899	0.1202	0.1276	0.0830	0.2855	0.0367	-0.4913
5	26649499	26649899	-0.5274	-0.0596	-0.1020	-0.4487	0.6271	0.0041
5	26800098	26800498	0.7901	1.1456	0.7887	1.2480	1.2703	1.6194
5	26889499	26889899	-0.2029	0.4006	0.0840	0.0754	0.1638	-0.4590
5	27009499	27009899	-0.2949	-0.1172	-0.0754	0.4200	-1.0367	-0.1285
5	27160098	27160498	0.2697	-0.3817	-0.0083	0.4061	-0.0479	0.2483
5	27249499	27249899	0.1454	0.1670	0.3688	0.1107	0.3168	-0.1576
5	27369499	27369899	0.3018	0.1069	0.6727	0.8634	-0.3494	0.0821
5	27520098	27520498	-0.1709	-0.0669	-0.0073	-0.2699	0.2778	0.2910
5	27609499	27609899	-0.6128	0.0037	-0.2196	0.2256	0.4097	0.0510
5	27729499	27729899	-0.6703	-0.0734	-0.2508	-0.0444	0.2515	0.4562
5	27880098	27880498	0.0907	0.7474	0.1479	-0.0139	0.2039	0.2505
5	27969499	27969899	0.1226	-0.2833	0.3502	-0.1233	0.8480	0.0847
5	28089499	28089899	-0.3245	0.0794	0.2731	0.0254	-0.7222	0.4438
5	28240098	28240498	-0.2884	-0.5354	-0.1767	0.0378	0.0605	0.2196
5	28329499	28329899	1.6456	1.0087	1.4857	1.7376	2.1481	2.0492
5	28449499	28449899	-0.7832	-0.2307	0.1862	0.0781	-0.0055	0.0145
5	28600098	28600498	0.0698	-0.3798	-0.3973	0.1055	0.6626	-0.0985
5	28689499	28689899	0.3095	-0.3868	-0.2566	-0.0333	-0.2995	0.1630
5	28809499	28809899	0.0248	0.5997	-0.2236	0.2061	-0.5265	0.6076
5	28960098	28960498	-0.1856	-0.0939	-0.6369	0.2983	0.0614	-0.3248
5	29049499	29049899	0.9616	1.3109	1.1975	0.9057	1.0026	1.2246
5	29169499	29169899	-0.0444	-0.5514	0.0086	-0.1588	0.3615	-0.0875
5	29320098	29320498	-0.6604	-0.5100	-0.6506	-1.4630	-1.8035	-1.5950
5	29409499	29409899	0.2492	-0.0945	-0.5755	0.2446	0.4361	-0.5871
5	29529499	29529899	-0.0434	-0.2763	0.3918	-0.7284	0.3042	-0.6328
5	29680098	29680498	0.4058	-0.0822	0.1871	-0.2469	0.2372	0.6294
5	29769499	29769899	-0.0926	0.7284	0.2137	-0.1701	-0.2549	0.0089
5	29889499	29889899	0.0555	0.4453	-0.0480	-0.0966	-0.2984	-0.0071
5	30040098	30040498	0.1880	0.2719	0.9072	0.2378	-0.0710	0.0284
5	30129499	30129899	-0.0806	-0.6007	-1.4106	-0.1703	0.5241	-0.1684
5	30249499	30249899	0.8580	1.5127	0.8760	0.8051	1.0060	1.7715
5	30400098	30400498	0.2234	0.2194	-0.1035	0.6689	-0.2729	0.1428
5	30489499	30489899	-0.3004	-0.0560	-0.2613	-1.0284	-0.2444	-0.3543
5	30609499	30609899	-0.3998	-0.0319	0.2697	0.1929	-0.0308	-0.0738
5	30760098	30760498	0.2141	-0.2134	-0.3645	0.5277	0.5888	-0.3006
5	30849499	30849899	0.5473	-0.5415	0.0356	0.0744	-0.2524	-0.3998
5	30969499	30969899	0.3403	-0.0415	0.0424	-0.1831	-0.0512	0.5933
5	31120098	31120498	1.0503	0.5973	1.3091	0.7476	1.0896	1.5447
5	31209499	31209899	0.1324	0.3856	-0.1991	0.0737	0.3057	0.3783
5	31329499	31329899	0.5602	0.2763	-0.2852	0.0208	-0.1756	-0.3877
5	31480098	31480498	0.1023	-0.4594	-0.3409	-0.9773	-0.9084	-1.1454
5	31569499	31569899	-0.0914	0.3981	-0.1724	-0.0976	0.4410	0.5231
5	31689499	31689899	-0.3717	0.0170	0.4129	-0.4989	-0.3014	0.1575
5	31840098	31840498	0.0874	0.0647	0.2738	-0.1546	-0.4646	0.4650
5	31929499	31929899	0.6288	1.3562	0.6081	0.9163	2.0866	1.9658
5	32049499	32049899	0.4692	-0.0636	-0.0985	0.1106	0.1548	-0.4490
5	32200098	32200498	-0.0769	0.4144	0.2419	-0.4377	-0.2041	-0.4474
5	32289499	32289899	-1.4921	-1.0302	-1.8749	-1.4381	-1.2419	-1.9074
5	32409499	32409899	-0.3315	-0.7206	0.5449	-0.5746	-0.1557	0.2526
5	32560098	32560498	-0.4049	0.0589	-0.4092	-0.3640	-0.4043	0.2675
5	32649499	32649899	1.3765	1.1627	1.3436	1.3006	1.5322	2.2063
5	32769499	32769899	0.0935	-0.2956	0.2258	0.2085	-0.0081	0.1836
5	32920098	32920498	-0.1790	-0.6255	0.1091	-0.2434	-0.6606	-0.1538
5	33009499	33009899	-0.3969	-0.0158	-0.1810	-0.1530	-0.3207	-0.2127
5	33129499	33129899	-0.5011	0.4870	-0.0029	0.4127	-0.5054	0.3850
5	33280098	33280498	-0.0526	-0.3890	0.0229	0.0836	0.2235	-0.3748
5	33369499	33369899	-0.2042	-0.0620	0.1739	-0.2971	0.5199	-0.1236
5	33489499	33489899	0.5045	-0.0113	0.2096	-0.2887	-0.3136	-0.4502
5	33640098	33640498	-0.4949	-0.1458	0.3072	-0.0880	0.0660	0.3008
5	33729499	33729899	0.0723	0.6400	0.0253	0.3323	0.1782	0.1154
5	33849499	33849899	0.1305	0.2466	-0.5808	-0.1712	-0.0034	0.2413
5	34000098	34000498	-0.5472	0.3643	-0.4153	-0.1780	-0.4036	0.6912
5	34089499	34089899	0.3506	0.5841	0.1284	0.2326	0.2489	0.1744
5	34209499	34209899	-0.3161	0.3340	0.3288	0.4810	-0.3475	0.4888
5	34360098	34360498	0.3702	0.1365	-0.4306	0.3031	0.0027	0.1222
5	34449499	34449899	0.1087	0.1796	-0.6192	0.0275	0.0119	0.2229
5	34569499	34569899	-0.0370	-0.2998	-0.2657	-0.3077	0.2496	-0.0685
5	34720098	34720498	-0.3521	-0.0308	-0.2405	-0.1702	0.1182	0.2618
5	34809499	34809899	-0.0400	-0.3195	-0.1214	0.1381	-0.5609	0.2339
5	34929499	34929899	0.1190	-0.2553	-0.0843	-0.4831	0.2324	-0.0062
5	35080098	35080498	0.1431	-0.5817	-0.2167	-0.2544	-0.2732	0.1856
5	35169499	35169899	0.1937	-0.6397	0.0146	-0.1313	0.1993	-0.6981
5	35289499	35289899	0.5777	0.0695	-0.2653	-0.1685	-0.0281	0.6272
5	35440098	35440498	0.3901	-0.1747	-0.0019	-0.3191	0.0429	-0.3095
5	35529499	35529899	-0.0569	0.1645	-0.3212	0.3531	-0.3609	0.3578
5	35649499	35649899	0.1941	-0.3970	0.3301	-0.0453	-0.2252	0.2540
5	35800098	35800498	0.4824	0.6407	-0.3736	0.0216	-0.2878	0.3588
5	35889499	35889899	0.3947	0.3490	1.1310	0.4735	1.0013	1.1153
5	36009499	36009899	-0.6178	0.1104	-0.4481	-0.4383	0.1913	0.3231
5	36160098	36160498	0.1972	-0.3558	0.1379	0.3727	-0.6224	0.4690
5	36249499	36249899	0.3259	0.1427	0.1800	0.4999	0.0727	-0.0539
5	36369499	36369899	-0.5469	-0.2465	-0.6719	0.8023	-0.3299	-0.0393
5	36520098	36520498	0.2711	-0.0012	0.8610	0.1823	-0.1000	0.1992
5	36609499	36609899	-0.1944	0.1621	-0.3671	0.3292	-0.1878	-0.1556
5	36729499	36729899	-0.0749	-0.0673	0.3517	0.4216	-0.3398	-0.1297
5	36880098	36880498	-0.0943	-0.2608	-0.0646	0.4171	-0.0187	0.8877
5	36969499	36969899	0.8115	-0.0110	-0.1183	0.0936	0.0420	0.2116
5	37089499	37089899	0.1221	0.1910	-0.1446	-0.1762	-0.0032	0.0425
5	37240098	37240498	1.0485	0.9756	1.1135	1.2707	0.9204	1.6018
5	37329499	37329899	0.6990	0.5021	0.6440	1.1879	1.7005	2.0957
5	37449499	37449899	0.1259	-0.8013	0.0364	0.1970	0.2591	0.6913
5	37600098	37600498	0.3011	-0.7796	0.1654	-0.0107	-0.1856	-0.5708
5	37689499	37689899	0.8112	1.0424	1.1782	1.6536	2.1968	1.8468
5	37809499	37809899	0.2509	0.2170	0.3584	-0.2564	-0.3983	-0.3977
5	37960098	37960498	0.3139	-0.1573	-0.8504	-0.1796	-0.1424	0.5495
5	38049499	38049899	0.2753	0.4651	-1.0967	-0.1265	0.0752	-0.1476
5	38169499	38169899	-0.2626	-0.4124	0.2685	0.5128	-0.1609	0.1810
5	38320098	38320498	0.8329	-0.3728	-0.3769	-0.2016	-0.5389	-0.2081
5	38409499	38409899	0.1906	-0.0206	-0.2691	0.2713	-0.6749	-0.2678
5	38529499	38529899	-0.9472	-0.3147	0.1215	0.1265	-0.6233	0.1802
5	38680098	38680498	0.0436	-0.2251	0.6252	0.2445	-0.0803	0.3928
5	38769499	38769899	0.7668	1.4719	1.1377	1.0444	1.3306	1.8198
5	38889499	38889899	-0.1467	0.1147	-0.1591	-0.3130	0.2970	-0.6116
5	39040098	39040498	0.2258	0.2256	0.1699	0.1506	0.3998	0.3998
5	39129499	39129899	0.5365	1.4619	1.1640	0.9603	1.5203	2.4162
5	39249499	39249899	-0.3900	0.0157	0.1347	-0.0417	-0.8245	-0.0400
5	39400098	39400498	-0.1287	0.2547	0.1803	-0.7231	0.0390	0.1770
5	39489499	39489899	0.2796	0.0390	0.3888	-0.2999	0.5481	0.1607
5	39609499	39609899	-0.3028	0.5109	-0.3387	0.2026	0.0623	-0.0251
5	39760098	39760498	0.1245	0.3377	-0.0075	0.6985	0.0243	-0.1296
5	39849499	39849899	-0.2141	0.2319	0.2442	-0.4386	0.2204	-0.3863
5	39969499	39969899	0.0824	0.3042	-0.5639	0.6782	-0.1521	0.0827
5	40120098	40120498	0.1209	0.1416	0.2119	0.2962	-0.5758	-0.4346
5	40209499	40209899	-0.4189	0.1496	0.1220	0.3966	-0.1948	0.4677
5	40329499	40329899	-0.0964	0.8116	1.4971	1.2137	1.8045	1.5064
5	40480098	40480498	-0.6413	0.0020	-0.0705	0.0655	-0.1875	-0.3423
5	40569499	40569899	0.3410	0.0291	-0.5298	-0.5285	-0.0487	0.1885
5	40689499	40689899	0.8128	0.8097	0.9934	1.6558	1.1250	2.0377
5	40840098	40840498	0.4497	0.2871	0.5040	0.0316	0.1670	-0.3986
5	40929499	40929899	-0.1514	-0.1806	0.1692	0.0634	0.2553	-0.3029
5	41049499	41049899	-0.1075	0.7566	0.1285	0.1090	-0.2548	0.5341
5	41200098	41200498	-0.2407	0.1678	0.0153	-0.5537	-0.0171	-0.2869
5	41289499	41289899	0.7433	0.5710	0.8644	1.2111	1.6634	1.6085
5	41409499	41409899	-0.6551	0.3782	0.2420	-0.0521	-0.5647	-0.2874
5	41560098	41560498	-0.3312	-0.1532	0.5435	-0.1113	-0.2562	-0.6759
5	41649499	41649899	-0.3046	0.1531	-0.3977	-0.1718	0.6810	0.5744
5	41769499	41769899	0.1498	0.6091	-0.7867	0.0545	0.4410	0.5228
5	41920098	41920498	-0.4100	-0.2825	0.3748	0.1361	-0.1321	0.3183
5	42009499	42009899	-0.4897	-0.2670	-0.3160	0.1495	0.3706	-0.1741
5	42129499	42129899	0.3889	-0.1535	-0.2347	-0.2345	-0.3066	0.0568
5	42280098	42280498	0.7836	0.9282	0.9172	1.2203	1.4026	1.7520
5	42369499	42369899	-0.3666	0.1790	0.6677	-0.2641	-0.1038	-0.6709
5	42489499	42489899	-0.7226	0.3114	0.2642	0.9871	-0.1224	-0.9503
5	42640098	42640498	-0.0262	-0.2360	0.5024	-0.3715	-0.0976	0.1517
5	42729499	42729899	-0.0925	0.1180	0.2849	-0.2050	-0.1638	-0.3231
5	42849499	42849899	-0.0342	-0.0142	-0.6636	0.2847	0.2323	0.6757
5	43000098	43000498	-0.0438	0.1971	0.5676	0.0913	-0.3512	-0.2641
5	43089499	43089899	-0.0272	-0.1972	-0.5742	-0.0013	0.5566	-0.2438
5	43209499	43209899	0.3011	-0.0540	0.4074	-0.3595	0.0262	0.3929
5	43360098	43360498	0.5020	-0.0996	0.1279	0.4782	-0.0647	0.4343
5	43449499	43449899	0.0902	0.1836	-0.4739	0.0631	-0.0384	0.5218
5	43569499	43569899	0.0700	-0.3050	-0.1762	0.0030	0.3543	0.1017
5	43720098	43720498	-0.4353	0.3680	0.1401	-0.0506	0.6737	-0.0746
5	43809499	43809899	0.0954	0.3269	-0.2108	-0.0901	0.1216	0.3423
5	43929499	43929899	0.1402	0.0496	-0.4465	0.1179	-0.5104	0.1489
5	44080098	44080498	0.2900	0.0298	-0.3440	0.5433	0.0323	0.1114
5	44169499	44169899	0.0537	-0.4885	-0.0296	0.1153	0.1320	0.6319
5	44289499	44289899	0.1291	-0.0400	0.2730	-0.0755	0.0100	0.3059
5	44440098	44440498	0.7562	-0.0803	-0.2127	-0.0162	0.2751	-0.1505
5	44529499	44529899	0.4715	-0.0385	-0.1544	0.2307	-0.2338	-0.2541
5	44649499	44649899	-0.6194	0.2017	-0.3184	-0.2013	0.2934	0.0791
5	44800098	44800498	1.2210	0.9615	0.9567	1.0146	0.2943	1.5619
5	44889499	44889899	-0.4070	-0.1925	0.5081	-0.0420	-0.2051	0.1047
5	45009499	45009899	0.1686	0.9387	-0.1023	-0.2765	0.0441	0.2089
5	45160098	45160498	0.1448	0.6629	0.1686	-0.0622	0.0073	0.6536
5	45249499	45249899	0.3765	0.8409	0.2711	0.0663	-0.2335	-0.3329
5	45369499	45369899	-0.2133	0.5581	0.1738	0.1039	-0.0332	-0.1913
5	45520098	45520498	-0.0071	-0.1197	0.3551	0.4760	0.2517	-0.2761
5	45609499	45609899	-0.4043	0.5775	-0.5925	0.1239	-0.0625	0.2433
5	45729499	45729899	1.0018	0.7068	1.0808	1.4055	1.0037	1.3369
5	45880098	45880498	-0.1914	-0.9365	-0.0541	0.3764	-0.5916	0.1286
5	45969499	45969899	-0.6161	0.3957	-0.1895	-0.3736	0.2963	0.3310
5	46089499	46089899	0.7695	0.6620	1.3860	1.7128	1.7354	2.2930
5	46240098	46240498	0.2090	0.1625	0.3370	-0.1265	0.0626	0.1145
5	46329499	46329899	0.7568	0.9221	1.2183	1.3511	1.4775	1.6673
5	46449499	46449899	-0.1556	0.2117	-0.0052	-0.3393	-0.2498	-0.0589
5	46600098	46600498	0.7094	-0.1289	-0.1586	0.2990	0.4339	-0.1876
5	46689499	46689899	-0.1369	-0.0496	0.0914	0.1277	-0.4300	-0.0028
5	46809499	46809899	-1.0258	-0.7383	-1.6255	-1.6020	-2.6515	-2.1084
5	46960098	46960498	0.3031	0.6457	0.2157	-0.2115	0.1322	-0.7310
5	47049499	47049899	1.4698	1.0418	1.3306	1.5412	1.9891	1.3229
5	47169499	47169899	0.2867	-0.2667	0.0601	0.4379	-0.1140	-0.1289
5	47320098	47320498	-0.1548	-0.1365	-0.0988	-0.1203	-0.2238	-0.0961
5	47409499	47409899	0.2280	-0.1957	0.2941	0.0399	0.3768	0.2216
5	47529499	47529899	-0.0954	0.5699	0.9893	-0.0328	-0.0541	0.2548
5	47680098	47680498	-0.1899	0.4506	-0.6823	0.9814	-0.1906	0.2593
5	47769499	47769899	0.2551	-0.1267	0.0232	-0.1621	-0.3977	-0.1568
5	47889499	47889899	-0.0910	0.4967	0.2284	0.4240	0.2589	-0.0426
5	48040098	48040498	-0.3150	-0.3220	-0.3386	0.1621	-0.0970	0.0008
5	48129499	48129899	-0.5080	0.4021	-0.1899	0.3287	0.1049	-0.0235
5	48249499	48249899	0.3266	0.0365	-0.0081	0.1929	-0.2109	0.2366
5	48400098	48400498	0.3882	0.1307	-0.4333	0.1866	0.1206	0.2196
5	48489499	48489899	0.0906	-0.1988	-0.1719	-0.4687	0.4085	-0.6719
5	48609499	48609899	-0.3925	-0.2887	0.1714	0.3758	-0.0209	0.1826
5	48760098	48760498	-0.1964	-0.5946	-0.1100	0.1751	-0.4997	-0.7855
5	48849499	48849899	-0.0838	-0.2158	0.1561	0.1010	-0.2325	-0.4980
5	48969499	48969899	0.0323	0.3982	0.1982	-0.0506	0.1524	0.0211
5	49120098	49120498	-0.2776	0.2071	0.2846	-0.1250	0.5233	0.1233
5	49209499	49209899	0.1465	0.1611	0.0600	0.2249	0.0512	-0.7287
5	49329499	49329899	-0.1417	0.2748	0.4470	0.4991	0.1605	0.2053
5	49480098	49480498	1.0029	0.7115	1.1650	1.0005	1.2734	0.7088
5	49569499	49569899	0.7517	-0.6501	-0.5398	0.2287	0.0925	-0.1811
5	49689499	49689899	-0.0465	-0.7464	-0.7003	0.4121	-0.0178	-0.1230
5	49840098	49840498	0.2516	-0.4537	-0.1614	0.1882	0.5183	0.2140
5	49929499	49929899	-0.5887	-0.5114	-0.5764	-0.5480	-0.9261	-0.8152
5	50049499	50049899	0.0224	0.5111	0.2282	0.3496	0.2274	-0.2618
5	50200098	50200498	-0.0102	0.0728	-0.3684	-0.2036	-0.1820	-0.0729
5	50289499	50289899	1.1090	0.8747	1.7916	1.2739	1.3308	1.4774
5	50409499	50409899	0.3163	-0.2319	-0.5222	0.2971	0.1113	-0.3415
5	50560098	50560498	-0.3238	-0.0863	0.1823	0.3120	-0.6212	-0.8168
5	50649499	50649899	-0.1791	-0.2325	-0.2292	-0.2316	0.6238	0.0956
5	50769499	50769899	0.1906	-0.3750	0.1077	-0.3503	-0.1090	0.3995
5	50920098	50920498	0.2867	-0.7475	-0.3115	-0.4646	-0.0556	0.5120
5	51009499	51009899	0.6866	0.9306	0.9167	1.4531	1.0947	1.7433
5	51129499	51129899	-0.0204	0.0359	0.1711	0.2431	0.5827	-0.0213
5	51280098	51280498	0.3025	0.3420	-0.0609	-0.2976	0.0811	0.1631
5	51369499	51369899	0.6131	1.4866	1.5525	1.2580	1.7324	1.7367
5	51489499	51489899	0.3222	-0.1039	-0.4237	-0.2453	0.1067	-0.0330
5	51640098	51640498	0.6317	1.4018	1.5264	0.9182	1.9532	1.9101
5	51729499	51729899	0.3212	-0.1088	-0.1232	0.7179	-0.0496	-0.1789
5	51849499	51849899	-0.3553	-0.0709	-0.2727	-0.3461	-0.1019	0.3103
5	52000098	52000498	0.1583	-0.3711	-0.1998	0.3249	-0.0485	0.2012
5	52089499	52089899	0.6629	0.3484	-0.0640	0.2692	-0.1393	0.3570
5	52209499	52209899	-1.5299	-0.6945	-1.2030	-1.7497	-1.9545	-2.3844
5	52360098	52360498	-0.3276	0.3824	-0.6490	-0.4980	-0.6684	-0.6023
5	52449499	52449899	0.8840	1.5872	1.8632	1.5498	1.3113	2.0749
5	52569499	52569899	1.0795	1.1091	1.7840	1.5190	2.0823	1.7847
5	52720098	52720498	0.0301	-0.0090	-0.1039	0.3413	-0.0597	0.2156
5	52809499	52809899	0.6294	0.1686	-0.4772	0.4634	0.0601	0.4956
5	52929499	52929899	1.3991	0.5932	0.7233	1.6190	1.9606	1.5790
5	53080098	53080498	0.5061	-0.1978	-0.2855	-0.4452	-0.2395	0.0402
5	53169499	53169899	-0.3422	-1.2198	-0.4084	0.4466	-0.3024	-0.4295
5	53289499	53289899	0.0783	-0.1954	-0.3610	-0.1041	-0.0078	0.0286
5	53440098	53440498	0.7232	-0.1102	0.1964	0.2430	0.4695	-0.2025
5	53529499	53529899	-0.8742	-0.0684	-0.2011	0.4397	0.1531	-0.1175
5	53649499	53649899	-0.6463	0.0052	0.3836	0.1105	-0.2453	0.2520
5	53800098	53800498	0.8605	0.7423	1.7675	0.8628	1.6319	2.0913
5	53889499	53889899	0.0110	-0.1792	0.5302	0.4679	-0.3791	0.0751
5	54009499	54009899	0.0884	0.3149	0.5116	0.1278	0.4244	0.2474
5	54160098	54160498	-0.2160	-0.3471	0.3344	-0.2091	-0.0323	0.1218
5	54249499	54249899	0.3059	-0.3999	0.1164	0.2133	-0.2942	-0.9576
5	54369499	54369899	-0.2561	-0.3494	-0.2822	0.1542	0.0789	0.0950
5	54520098	54520498	1.1217	0.9072	1.4089	1.6085	1.7865	1.6695
5	54609499	54609899	-0.1306	0.0627	0.7582	0.4010	-0.2427	0.1846
5	54729499	54729899	-0.3111	0.0238	-0.2033	-0.2545	0.2134	0.1142
5	54880098	54880498	-0.2064	0.2053	0.4999	0.3288	0.0354	0.4312
5	54969499	54969899	0.4993	-0.6868	-0.1622	-0.1625	0.3383	-0.0376
5	55089499	55089899	-0.1382	-0.8488	-0.7604	0.4836	-0.1470	-0.2681
5	55240098	55240498	0.3299	0.1179	0.4158	0.2746	-0.4871	0.2728
5	55329499	55329899	-0.0727	0.9575	0.1836	-0.8353	0.1123	-0.4746
5	55449499	55449899	-0.0843	0.6011	0.2605	-0.4614	0.2545	0.0317
5	55600098	55600498	-0.0179	0.0790	0.0178	-0.0777	0.2762	0.1387
5	55689499	55689899	-0.1107	0.1929	-0.5897	-0.6022	-0.2390	-0.2375
5	55809499	55809899	0.2054	-0.2906	-0.0026	0.1324	0.2810	-0.3307
5	55960098	55960498	0.2732	-0.1639	0.2328	0.1414	-0.1644	-0.6190
5	56049499	56049899	0.1263	0.0479	0.3772	0.0522	0.0815	0.1382
5	56169499	56169899	-0.3322	0.9284	0.1170	0.2575	0.0534	-0.3100
5	56320098	56320498	0.2971	-0.5584	-0.6886	-0.0637	-0.1518	0.0200
5	56409499	56409899	-0.6283	0.2239	-0.1790	-0.1780	0.2352	0.5206
5	56529499	56529899	-0.4454	0.0183	-0.0444	-0.2343	0.3440	-0.1333
5	56680098	56680498	-0.0199	0.1387	-0.2839	-0.2510	0.0027	-0.5317
5	56769499	56769899	-0.0716	-0.4850	-0.1646	-0.6758	-0.3891	-0.7155
5	56889499	56889899	0.5448	0.1300	0.0676	0.4112	-0.6881	0.1151
5	57040098	57040498	0.2090	-0.6002	0.3479	-0.0488	0.1231	0.3469
5	57129499	57129899	0.4520	0.6905	-0.5467	-0.2799	-0.4491	-0.2552
5	57249499	57249899	-0.4189	-0.1717	-0.4942	-0.0374	-0.1143	0.2417
5	57400098	57400498	0.1973	0.1508	0.2626	0.0038	-0.3989	0.4151
5	57489499	57489899	-0.2584	-0.4052	-0.2706	0.2662	0.1522	-0.3406
